GameID,Date,Time,White,WhiteElo,WhiteRatingDiff,Black,BlackElo,BlackRatingDiff,TotalMoves,ECO,Opening,TimeControl,Termination,Result
28552,2024.01.07,16:10:42,seba_rodri88,1270,4,Jabbina,1163,-26,77,C41,Philidor Defense,600+0,Normal,1-0
28553,2024.01.07,16:10:55,uratul,1414,-6,VV-Swiss-001,1430,6,92,B13,Caro-Kann Defense: Exchange Variation,120+1,Normal,0-1
28554,2024.01.07,16:11:57,vad9ra,1145,1,BarBaRosSa1536,1176,0,106,B10,Caro-Kann Defense: Hillbilly Attack,300+3,Normal,1/2-1/2
28555,2024.01.07,16:12:11,Ancano133,1747,-6,Anest87,1758,5,50,A10,English Opening: Anglo-Scandinavian Defense,60+0,Normal,0-1
28556,2024.01.07,16:12:34,chessrookie2000,1479,6,Sabrina1234t,1507,-6,65,D02,Queen's Pawn Game: Symmetrical Variation,180+0,Time forfeit,1-0
28557,2024.01.07,16:12:36,thinkplanmove314,2311,-7,Old-Slowhand,2194,87,72,D55,"Queen's Gambit Declined: Modern Variation, Normal Line",900+10,Normal,0-1
28558,2024.01.07,16:12:39,camonline34,1295,101,Success807,1173,-50,37,C21,Center Game,60+0,Time forfeit,1-0
28559,2024.01.07,16:12:50,hajedres,1910,2,HuskerTom,1701,-3,65,C26,"Bishop's Opening: Vienna Hybrid, Spielmann Attack",180+0,Normal,1-0
28560,2024.01.07,16:12:54,genaxx,1936,-6,cobra271,1960,6,60,D00,Queen's Pawn Game: Levitsky Attack,600+0,Normal,0-1
28561,2024.01.07,16:13:02,jajja1111,1403,-5,Jeroos,1433,5,49,C34,King's Gambit Accepted: Schallopp Defense,300+3,Normal,0-1
28562,2024.01.07,16:13:10,Mihaita26,2244,5,Sannesarah,2222,-5,53,C55,"Italian Game: Two Knights Defense, Modern Bishop's Opening",300+3,Normal,1-0
28563,2024.01.07,16:13:25,lost-21,1631,6,Polina_Mark,1620,-14,45,B20,Sicilian Defense: Bowdler Attack,1800+0,Normal,1-0
28564,2024.01.07,16:13:26,JpMariscal,1846,5,International40,1794,-5,65,A43,Benoni Defense: French Benoni,180+2,Time forfeit,1-0
28565,2024.01.07,16:13:27,DulcemasterSc,1545,-55,si_kacang_atom,1640,78,70,B20,Sicilian Defense: Bowdler Attack,600+5,Time forfeit,0-1
28566,2024.01.07,16:13:36,rob_riquelme,1070,-8,PODVOROTMAN,912,8,92,C02,French Defense: Advance Variation,180+2,Time forfeit,0-1
28567,2024.01.07,16:13:37,qaynarcay,844,-18,PietroCiao,732,60,27,C50,Four Knights Game: Italian Variation,600+0,Normal,0-1
28568,2024.01.07,16:13:42,Henrik62,2215,7,Fanto-ches,2281,-7,97,B22,Sicilian Defense: Alapin Variation,300+0,Time forfeit,1-0
28569,2024.01.07,16:13:51,Claptrap444,1163,5,Yaroslav201672,1116,-23,31,C47,Four Knights Game: Scotch Variation Accepted,900+10,Normal,1-0
28570,2024.01.07,16:14:01,jonny_viareggio,1330,6,RalfWilhelms,1351,-6,51,B10,Caro-Kann Defense,600+0,Normal,1-0
28571,2024.01.07,16:14:05,say10philic,1450,-19,db12432,1529,11,54,A40,Englund Gambit Complex: Hartlaub-Charlick Gambit,1800+0,Normal,0-1
28572,2024.01.07,16:14:24,ManuelMonayo05,1774,6,Leo130130130,1778,-6,39,B01,Scandinavian Defense: Main Line,180+0,Normal,1-0
28573,2024.01.07,16:14:30,Larino,1217,-5,mehradmn,1226,20,44,A48,London System,300+3,Time forfeit,0-1
28574,2024.01.07,16:14:35,driskelator,2219,50,lokiespi,2272,-6,85,C01,French Defense: Exchange Variation,180+0,Normal,1-0
28575,2024.01.07,16:14:47,ahmat1998,1607,10,awas-ada-virus-masuk,1942,-10,73,C00,French Defense: Perseus Gambit,180+0,Time forfeit,1-0
28576,2024.01.07,16:14:59,namexx,841,-6,naelpaul,816,7,66,A01,Nimzo-Larsen Attack: Classical Variation,300+0,Time forfeit,0-1
28577,2024.01.07,16:15:09,Gambit201,2213,8,nemtsevguru,2376,-9,57,B10,Caro-Kann Defense: Euwe Attack,180+2,Normal,1-0
28578,2024.01.07,16:15:14,ibroker,2185,,Johnny1973,2007,,46,C44,King's Pawn Game: Schulze-Müller Gambit,60+0,Time forfeit,0-1
28579,2024.01.07,16:15:25,Rosekola,1791,5,HASANrostami,1786,-5,73,D00,Queen's Pawn Game: Accelerated London System,60+0,Time forfeit,1-0
28580,2024.01.07,16:15:27,annet_diachenko,1010,4,Himich-saCHA,935,-31,95,C42,Russian Game,600+5,Normal,1-0
28581,2024.01.07,16:15:37,brahim84,1627,6,Muche-victor_1994,1629,-6,51,C36,King's Gambit Accepted: Modern Defense,180+0,Normal,1-0
28582,2024.01.07,16:15:45,GoldenRadio,1806,5,JannySeptSix,1747,-5,79,C41,Philidor Defense,180+2,Normal,1-0
28583,2024.01.07,16:16:13,antonukivan1959,1782,5,Livelovic,1728,-4,49,C30,King's Gambit,120+1,Time forfeit,1-0
28584,2024.01.07,16:16:26,adask10,2693,-7,Jigsawfallinginto,2638,11,88,A56,Benoni Defense: Czech Benoni Defense,180+0,Normal,0-1
28585,2024.01.07,16:16:32,Azur2,1718,5,sno34,1702,-6,107,D06,Queen's Gambit Declined: Marshall Defense,600+5,Normal,1-0
28586,2024.01.07,16:16:48,NewtSalamander,2149,-5,rio2018,2179,5,58,B32,Sicilian Defense: Löwenthal Variation,180+2,Normal,0-1
28587,2024.01.07,16:16:52,mlody25663,1806,-4,Fisshherr,1965,3,36,C24,Bishop's Opening: Berlin Defense,180+0,Normal,0-1
28588,2024.01.07,16:16:57,sjakkgal,1943,6,ksez0,1933,-6,49,D06,Queen's Gambit Declined: Marshall Defense,60+0,Normal,1-0
28589,2024.01.07,16:17:06,Ptiseb21,1100,4,RidderWillem,996,-4,45,C41,Philidor Defense: Lion Variation,300+3,Time forfeit,1-0
28590,2024.01.07,16:17:13,vinogradoviv2,2068,4,S-SashinIvan-1I,1764,-2,71,D35,Queen's Gambit Declined: Normal Defense,420+4,Normal,1-0
28591,2024.01.07,16:17:52,EvgeniyKarelin,1894,-11,Hirusha-omesh-BCG,1245,13,56,C30,King's Gambit Declined: Norwalde Variation,600+0,Normal,0-1
28592,2024.01.07,16:18:30,nilzapalhares,1140,-9,sero567,1101,6,36,C00,French Defense: Knight Variation,60+0,Normal,0-1
28593,2024.01.07,16:18:40,Realtimebroker1971,2272,5,vardar54,2179,-6,85,B20,Sicilian Defense: Snyder Variation,180+0,Normal,1-0
28594,2024.01.07,16:18:56,Devolution21,1060,-6,swakke3,1079,13,140,B10,Caro-Kann Defense,600+0,Normal,0-1
28595,2024.01.07,16:19:56,WASHEDUPPSYCHO,2070,4,ATTRV122I,1932,-4,37,C25,"Vienna Gambit, with Max Lange Defense",600+0,Normal,1-0
28596,2024.01.07,16:19:55,hesham13579,2193,5,Chess_Tourist,2146,-13,43,C54,"Italian Game: Classical Variation, Giuoco Pianissimo, with d6",600+5,Normal,1-0
28597,2024.01.07,16:19:57,stranger002,1008,-6,Daniela07,990,10,36,B20,Sicilian Defense: Bowdler Attack,60+0,Normal,0-1
28598,2024.01.07,16:20:04,AbhinandanAngra,1185,18,zaminguliyev,1243,-7,65,C02,French Defense: Advance Variation,300+0,Normal,1-0
28599,2024.01.07,16:20:14,MrOppO,1856,6,voiwurf,1861,-5,81,D45,Semi-Slav Defense: Main Line,180+2,Normal,1-0
28600,2024.01.07,16:20:01,Ahmdnjr12512,2228,-1,Schachbrettchen,2178,1,157,C01,French Defense: Exchange Variation,180+0,Time forfeit,1/2-1/2
28601,2024.01.07,16:20:21,cadabada,1142,29,Fahd_BEN_AMMAR,1097,-35,61,A00,Van't Kruijs Opening,60+0,Normal,1-0
28602,2024.01.07,16:20:47,selvakk,1804,-5,De_Bever,1812,6,50,B92,"Sicilian Defense: Najdorf Variation, Opocensky Variation, Modern Line",180+2,Normal,0-1
28603,2024.01.07,16:20:37,Kevinsnacks,1116,-5,Milus1,1180,5,36,C20,King's Pawn Game: Leonardis Variation,60+0,Normal,0-1
28604,2024.01.07,16:20:43,MARCHEUR,1493,-4,iskobar777,1616,8,82,B12,Caro-Kann Defense: Advance Variation,1800+0,Normal,0-1
28605,2024.01.07,16:20:54,dr0racle,1490,-7,killbot9,1510,5,28,C42,Russian Game: Italian Variation,300+0,Normal,0-1
28606,2024.01.07,16:21:10,Wwertyuiop,1258,-5,Snb37140,1318,5,49,C41,Philidor Defense,300+0,Normal,0-1
28607,2024.01.07,16:21:19,xqter,1513,-6,mak4bl,1512,16,41,C44,Scotch Game,600+5,Normal,0-1
28608,2024.01.07,16:21:20,LilPlachun,1170,-35,KINGofCHESS1984,1189,50,52,B01,Scandinavian Defense,1800+0,Normal,0-1
28609,2024.01.07,16:21:18,BhaskarPokharel,1279,5,jalej,1279,-5,61,B12,"Caro-Kann Defense: Advance Variation, Short Variation",60+0,Normal,1-0
28610,2024.01.07,16:21:28,Acide-mugiwara,1111,6,word20,1114,-5,55,B01,Scandinavian Defense,60+0,Time forfeit,1-0
28611,2024.01.07,16:21:49,ededgrig,1057,-3,DiaMil1010,1241,5,32,B53,Sicilian Defense: Chekhover Variation,600+0,Normal,0-1
28612,2024.01.07,16:21:50,MarinaKudryashova,1743,-6,cklaw,1873,14,32,D55,"Queen's Gambit Declined: Modern Variation, Normal Line",900+10,Time forfeit,0-1
28613,2024.01.07,16:21:56,pawanranta,1124,-7,w2Aleks2w,1119,32,86,B01,Scandinavian Defense,300+0,Normal,0-1
28614,2024.01.07,16:22:03,RegentHrishi,1908,7,ianmorandi,1902,-6,51,C52,"Italian Game: Evans Gambit, Pierce Defense",600+0,Normal,1-0
28615,2024.01.07,16:22:17,minus500,1208,7,Narxys,1259,-7,45,B01,Scandinavian Defense,300+0,Normal,1-0
28616,2024.01.07,16:22:21,qedqedqed,1915,6,diho66,1872,-5,13,B10,Caro-Kann Defense: Two Knights Attack,600+0,Normal,1-0
28617,2024.01.07,16:22:54,amazing_owl,2276,4,HOFX,2197,-5,51,D45,Semi-Slav Defense: Main Line,180+2,Normal,1-0
28618,2024.01.07,16:23:04,Boro-i-Ramiz,2025,-6,xayzay,2017,7,85,D00,Queen's Pawn Game,1200+10,Normal,0-1
28619,2024.01.07,16:23:21,gukserg,1688,,mariusmuller,1463,,38,A00,Van't Kruijs Opening,600+0,Normal,0-1
28620,2024.01.07,16:23:21,Gualter_Xpga,2219,70,CRAZY_FEELING_2023,2225,-7,55,D05,"Queen's Pawn Game: Colle System, Traditional Colle",600+0,Normal,1-0
28621,2024.01.07,16:23:21,Ural_Chess_Princess,1938,1,DanyaNosov,1390,-1,41,C42,"Russian Game: Damiano Variation, Kholmov Gambit",420+3,Normal,1-0
28622,2024.01.07,16:23:26,mictarhal,1778,5,SebastianMouton,1736,-5,71,C23,Bishop's Opening: Philidor Counterattack,300+3,Normal,1-0
28623,2024.01.07,16:23:57,Ezedin,1415,6,javanshir_57,1408,-6,85,B53,Sicilian Defense: Chekhover Variation,600+5,Normal,1-0
28624,2024.01.07,16:24:24,GoldRakeRu,2094,6,Rahul722,2118,-6,95,B07,Pirc Defense: Byrne Variation,180+2,Normal,1-0
28625,2024.01.07,16:24:48,AbdulrhMaN69,2064,49,bakkaley,2084,-6,67,B15,Caro-Kann Defense: Alekhine Gambit,600+0,Normal,1-0
28626,2024.01.07,16:24:56,riiiich,2025,7,xdachs,2077,-6,61,C26,"Bishop's Opening: Vienna Hybrid, Spielmann Attack",300+0,Normal,1-0
28627,2024.01.07,16:25:00,Nudelsalate,1137,5,ThompsonSw,1125,-7,53,C42,Russian Game,300+3,Normal,1-0
28628,2024.01.07,16:25:05,MaxxLange,1539,6,l_50x50_l,1556,-6,23,A00,Van't Kruijs Opening,60+0,Normal,1-0
28629,2024.01.07,16:25:15,non7,1270,-6,LukeGin99,1243,7,52,B20,Sicilian Defense: Bowdler Attack,120+1,Normal,0-1
28630,2024.01.07,16:25:22,fe9j,973,-6,teobuscarla,984,6,34,C20,King's Pawn Game: Napoleon Attack,300+0,Normal,0-1
28631,2024.01.07,16:25:25,RoastO,1422,-4,alifurkancoskun,1526,5,18,C25,Vienna Game: Anderssen Defense,180+0,Normal,0-1
28632,2024.01.07,16:25:34,zaferhan,928,-5,budovatel,952,5,52,C46,Three Knights Opening,300+0,Normal,0-1
28633,2024.01.07,16:25:43,anatolmedvedev,1417,-12,avantgeorge,1431,6,66,C42,"Russian Game: Damiano Variation, Kholmov Gambit",60+0,Time forfeit,0-1
28634,2024.01.07,16:25:53,ishamray,1882,-12,dunaev_2011_David,1589,9,98,E61,King's Indian Defense,420+1,Normal,0-1
28635,2024.01.07,16:26:06,Tutevych,1992,0,afic,1999,0,64,C45,Scotch Game: Schmidt Variation,300+6,Normal,1/2-1/2
28636,2024.01.07,16:26:31,youssefmohamed11,1500,5,t4rmin,1466,-6,73,C20,King's Pawn Game: Leonardis Variation,60+0,Time forfeit,1-0
28637,2024.01.07,16:26:40,sadra7237,948,-3,alaeddine5127,1081,67,38,B01,Scandinavian Defense: Mieses-Kotroc Variation,300+0,Normal,0-1
28638,2024.01.07,16:26:41,MOHAMED_ASAD,1400,-7,bolotovmax,1366,6,116,A25,"English Opening: King's English Variation, Reversed Closed Sicilian",600+0,Normal,0-1
28639,2024.01.07,16:26:43,mehdireza,1131,-6,c33cn,860,274,64,C25,Vienna Game: Max Lange Defense,1800+0,Normal,0-1
28640,2024.01.07,16:26:44,Heroattack,2036,-5,LWA_35,2025,6,110,B13,Caro-Kann Defense: Exchange Variation,180+0,Time forfeit,0-1
28641,2024.01.07,16:26:52,ZaeherC,2222,-10,rajahasan,1903,12,78,D00,"Queen's Pawn Game: Levitsky Attack, Welling Variation",180+0,Normal,0-1
28642,2024.01.07,16:27:05,BlackJackII,1853,-3,Paramahuja,2017,22,50,B30,Sicilian Defense: Old Sicilian,600+0,Normal,0-1
28643,2024.01.07,16:27:12,Fritznull,1605,6,jmblitz,1616,-6,49,B00,"Nimzowitsch Defense: Kennedy Variation, de Smet Gambit",300+0,Normal,1-0
28644,2024.01.07,16:27:21,Checkmater17,1833,6,hottmmann,1839,-6,45,A40,Horwitz Defense,600+0,Time forfeit,1-0
28645,2024.01.07,16:27:35,viktor_2015,1351,-10,sofisokolova,988,15,48,A34,"English Opening: Symmetrical Variation, Normal Variation",600+2,Normal,0-1
28646,2024.01.07,16:27:42,etourdi,1525,-6,jihuder360,1491,7,32,C45,Scotch Game,180+2,Normal,0-1
28647,2024.01.07,16:27:43,anuarduse93,1974,6,StergiOOs,2013,-6,83,A21,"English Opening: King's English Variation, Reversed Sicilian",300+0,Time forfeit,1-0
28648,2024.01.07,16:27:44,Dr_King_Schultz,2228,6,Pekaropa,2202,-5,67,B14,Caro-Kann Defense: Panov Attack,180+0,Normal,1-0
28649,2024.01.07,16:27:45,Kalli_FeldChamp,2110,-4,jhordyRobles_unsch,2170,5,90,D00,Queen's Pawn Game: Chigorin Variation,180+2,Normal,0-1
28650,2024.01.07,16:28:00,hrngrl,1638,-5,HazemFiras22,1708,7,84,B13,Caro-Kann Defense: Exchange Variation,600+0,Normal,0-1
28651,2024.01.07,16:28:03,QumriY,2006,-6,aescht,2023,6,26,B53,Sicilian Defense: Chekhover Variation,120+1,Time forfeit,0-1
28652,2024.01.07,16:28:08,lozoyariveralejandro,1101,6,easyv,1109,-5,33,A00,Anderssen's Opening,300+3,Time forfeit,1-0
28653,2024.01.07,16:28:37,ExtremeTactician,2359,23,coolerman,2341,-5,77,C00,French Defense: King's Indian Attack,60+0,Time forfeit,1-0
28654,2024.01.07,16:28:54,PlautzePaul,2029,-6,robertjenrick,2049,5,48,B01,Scandinavian Defense: Gubinsky-Melts Defense,180+0,Normal,0-1
28655,2024.01.07,16:29:28,markos6sei4466,1899,-8,NicSin,1768,8,98,A04,Zukertort Opening: Kingside Fianchetto,300+3,Time forfeit,0-1
28656,2024.01.07,16:30:07,sacosen,1819,6,NEREKACO,1822,-6,55,D35,Queen's Gambit Declined: Harrwitz Attack,300+0,Normal,1-0
28657,2024.01.07,16:30:21,norflex500mg,1501,-13,wowa40,1476,6,124,A40,Queen's Pawn Game,900+10,Normal,0-1
28658,2024.01.07,16:30:21,Huzaifa_hassan,1547,3,Mishaniso,1500,-207,117,D00,Queen's Pawn Game: Accelerated London System,300+3,Normal,1-0
28659,2024.01.07,16:30:38,jornie,806,-9,KES_80,791,21,44,B10,Caro-Kann Defense,60+0,Time forfeit,0-1
28660,2024.01.07,16:30:54,tom103,1434,-6,vovka2022,1400,9,134,A41,Queen's Pawn Game,600+0,Normal,0-1
28661,2024.01.07,16:31:12,Machestra,1815,6,Mico_Jevdjo44,1811,-5,67,B00,Pirc Defense,60+0,Time forfeit,1-0
28662,2024.01.07,16:31:16,randomUsername001f,1479,13,nocoub,1523,-7,77,C29,Vienna Game: Vienna Gambit,600+0,Normal,1-0
28663,2024.01.07,16:31:22,Dedonline1955,1384,10,TankiMapheelle,1715,-11,73,B01,Scandinavian Defense: Mieses-Kotroc Variation,180+0,Normal,1-0
28664,2024.01.07,16:31:28,ttt208484,1789,4,Jurimeta,1709,-4,53,B00,Duras Gambit,120+1,Time forfeit,1-0
28665,2024.01.07,16:31:53,Tico_JK,1677,6,timww2911,1693,-6,57,C23,Bishop's Opening: Boi Variation,600+0,Normal,1-0
28666,2024.01.07,16:31:59,Dedulia_Sasha,1568,-6,PeppaPigMLG,1592,7,118,C02,French Defense: Advance Variation,900+10,Normal,0-1
28667,2024.01.07,16:32:43,omjj,1547,17,CoioteMT,1551,-6,55,C45,Scotch Game: Classical Variation,60+0,Normal,1-0
28668,2024.01.07,16:32:48,ajan55,1659,6,Genepi,1644,-5,55,C00,French Defense: Knight Variation,900+10,Normal,1-0
28669,2024.01.07,16:33:03,KozzakUA,995,-6,biril,1015,5,50,B01,Scandinavian Defense,600+0,Normal,0-1
28670,2024.01.07,16:34:11,sirac_sahin,820,-74,CassiusCannibal,864,9,58,C47,Four Knights Game: Italian Variation,600+5,Normal,0-1
28671,2024.01.07,16:34:16,bourinator,2101,7,fonadura22,2145,-7,139,B30,"Sicilian Defense: Closed, Anti-Sveshnikov Variation, with d6",300+0,Time forfeit,1-0
28672,2024.01.07,16:34:19,MagPet,1597,6,toddwynn,1593,-6,75,D06,Queen's Gambit Declined: Marshall Defense,120+1,Normal,1-0
28673,2024.01.07,16:34:47,jojova2023,1633,26,senatorpolis,1626,-5,73,C45,"Scotch Game: Classical Variation, Millennium Variation",300+0,Time forfeit,1-0
28674,2024.01.07,16:35:00,lekevlar,769,-14,NikhsPatel,784,6,38,B00,Barnes Defense,300+3,Normal,0-1
28675,2024.01.07,16:35:11,vldjk,1302,11,Kshkah1234,1320,-5,57,C68,"Ruy Lopez: Exchange Variation, Keres Variation",600+5,Time forfeit,1-0
28676,2024.01.07,16:35:28,TristanDiouss,1570,5,RossatoFr,1537,-5,39,D53,Queen's Gambit Declined,120+1,Normal,1-0
28677,2024.01.07,16:36:10,CapaTal27,1671,6,Amator47,1700,-6,53,C70,"Ruy Lopez: Morphy Defense, Classical Defense Deferred",300+3,Time forfeit,1-0
28678,2024.01.07,16:36:36,ChessDana,1335,-6,Formiguinhaaa,1353,6,38,C50,Italian Game: Anti-Fried Liver Defense,180+0,Normal,0-1
28679,2024.01.07,16:37:10,ammagama,1628,-6,WinkerMan,1644,6,52,B00,Pirc Defense,180+2,Normal,0-1
28680,2024.01.07,16:37:10,roini-1999,1948,7,Dry_777,1929,-5,55,B13,"Caro-Kann Defense: Panov Attack, Modern Defense, Mieses Line",180+0,Normal,1-0
28681,2024.01.07,16:37:38,Mateus_Costa,1679,6,PROMETHEUSMS,1811,-2,79,A02,Bird Opening,600+0,Normal,1/2-1/2
28682,2024.01.07,16:37:37,horus_107,655,8,Vlad_Grachev,488,-13,49,C40,Elephant Gambit,60+0,Time forfeit,1-0
28683,2024.01.07,16:38:06,karabee,1536,-7,TheBaba22,1572,5,76,A00,Hungarian Opening,300+0,Normal,0-1
28684,2024.01.07,16:38:07,UncleBaconface,1835,1,maia5,1589,-2,189,D00,Blackmar-Diemer Gambit Accepted: Teichmann Defense,900+10,Normal,1-0
28685,2024.01.07,16:38:13,Noobchess37,1397,7,Espanol_48,1488,-7,35,A40,English Defense,180+0,Normal,1-0
28686,2024.01.07,16:38:20,vlasikhin_maksim,2192,7,Karpov93,2283,-7,45,A05,King's Indian Attack: Symmetrical Defense,300+3,Normal,1-0
28687,2024.01.07,16:38:38,yuliys,784,-2,Koohyar_k123,984,37,92,A45,Queen's Pawn Game: Chigorin Variation,600+5,Normal,0-1
28688,2024.01.07,16:38:58,Top_Ten_Fortnite,1154,7,Its_Gabagool,1169,-6,59,B12,"Caro-Kann Defense: Advance Variation, Short Variation",600+0,Normal,1-0
28689,2024.01.07,16:39:04,Andrews12345,1000,5,JuliaK10,934,-19,61,A43,Benoni Defense: Benoni Gambit Accepted,180+2,Normal,1-0
28690,2024.01.07,16:39:13,MatiasRodriguezZu,1442,10,mazli2014,1761,-9,75,B01,Scandinavian Defense: Main Line,60+0,Time forfeit,1-0
28691,2024.01.07,16:39:41,conae,1502,133,supersamarth,1534,-16,37,C00,French Defense: Queen's Knight,15+0,Normal,1-0
28692,2024.01.07,16:39:51,jahzfern,1742,-2,farizkun,1685,1,34,B12,Caro-Kann Defense: Maróczy Variation,600+5,Normal,1/2-1/2
28693,2024.01.07,16:40:14,thr2020,1937,3,AlissonMaus,1753,-2,67,E90,"King's Indian Defense: Normal Variation, Rare Defenses",360+0,Normal,1-0
28694,2024.01.07,16:40:17,donaldlane,1676,7,stefan_pettersson,1772,-7,101,C02,"French Defense: Advance Variation, Main Line",300+3,Normal,1-0
28695,2024.01.07,16:40:22,LordNekromant,1426,6,Kerem1071,1431,-7,73,C20,King's Pawn Game: Leonardis Variation,60+0,Time forfeit,1-0
28696,2024.01.07,16:40:25,Ggraxey,952,-6,Jo_LWS,964,57,30,C23,Bishop's Opening,600+5,Normal,0-1
28697,2024.01.07,16:40:35,Khaos1125,1366,7,vrushabh007,1248,-4,51,A00,Van't Kruijs Opening,120+1,Normal,1-0
28698,2024.01.07,16:40:39,CereBrother,983,-8,Naren2006,865,8,39,A40,Englund Gambit Complex: Hartlaub-Charlick Gambit,180+2,Normal,0-1
28699,2024.01.07,16:40:47,sharkInLake,1748,8,Lestmer,1769,-8,72,B50,"Sicilian Defense: Delayed Alapin Variation, with d6",900+10,Normal,1-0
28700,2024.01.07,16:41:05,abohmead,1087,72,Prince_2002_2004,1253,-7,47,B01,Scandinavian Defense: Valencian Variation,300+0,Normal,1-0
28701,2024.01.07,16:41:09,BenPlaysCheckers,1660,-6,Matt9482,1655,6,84,B50,Sicilian Defense,600+0,Normal,0-1
28702,2024.01.07,16:41:24,past1980,1645,5,Pheronaldo9,1626,-6,39,A00,Hungarian Opening,60+0,Normal,1-0
28703,2024.01.07,16:41:39,El-Ajedrecista,2066,4,arashmm,1963,-4,87,A53,Old Indian Defense,180+2,Normal,1-0
28704,2024.01.07,16:42:12,debozky,1970,-5,fuxx_de,2001,5,120,E38,"Nimzo-Indian Defense: Classical Variation, Berlin Variation",180+2,Time forfeit,0-1
28705,2024.01.07,16:42:17,chess-deep-looser,1638,7,jamie-chess,1657,-6,47,C00,French Defense: Knight Variation,300+3,Normal,1-0
28706,2024.01.07,16:42:49,cynndara,1666,10,Skanada,1749,-66,89,B00,Pirc Defense,900+10,Normal,1-0
28707,2024.01.07,16:42:55,May27cha,1581,7,mave1s,1665,-7,29,C25,Vienna Game: Max Lange Defense,600+0,Normal,1-0
28708,2024.01.07,16:42:56,gepardo256,1704,6,mathewsry,1709,-6,33,C50,Four Knights Game: Italian Variation,600+5,Normal,1-0
28709,2024.01.07,16:43:03,premierelx,1411,7,petit-rock,1449,-6,27,B20,Sicilian Defense: Bowdler Attack,300+0,Normal,1-0
28710,2024.01.07,16:43:13,david51,1184,-5,tipashahmatist,1246,5,22,D01,Rapport-Jobava System,180+2,Normal,0-1
28711,2024.01.07,16:43:23,Salomonana,1852,9,Checkmater17,1845,-6,87,A44,Benoni Defense: Old Benoni,600+0,Normal,1-0
28712,2024.01.07,16:43:26,jacky16,1228,,yahhoe,1159,,21,A00,Ware Opening,600+0,Normal,0-1
28713,2024.01.07,16:43:54,Ixtiyor_1980,1994,12,victorpolovchenya,2330,-10,69,E76,King's Indian Defense: Four Pawns Attack,60+0,Time forfeit,1-0
28714,2024.01.07,16:43:55,Chalawan,2694,5,miki_train,2644,-5,32,B30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack,180+0,Normal,1-0
28715,2024.01.07,16:44:06,Mahdi_Karrabi,1647,-6,Gucugaca33,1640,7,40,C01,French Defense: Exchange Variation,600+5,Normal,0-1
28716,2024.01.07,16:44:10,Ernes_14,1510,-2,Bolotovich74,1808,2,80,B01,Scandinavian Defense: Mieses-Kotroc Variation,300+0,Time forfeit,0-1
28717,2024.01.07,16:44:17,sportman1962,1483,5,lordoforder,1423,-5,25,C57,"Italian Game: Two Knights Defense, Fried Liver Attack",300+0,Normal,1-0
28718,2024.01.07,16:44:30,Alif_23,1320,6,thisiskitsch,1354,-6,27,B12,Caro-Kann Defense: Advance Variation,180+2,Normal,1-0
28719,2024.01.07,16:44:31,smurf42,2632,1,Colorok,2332,-1,77,D00,Queen's Pawn Game: Chigorin Variation,180+0,Normal,1-0
28720,2024.01.07,16:45:00,jocagomboca,1688,-17,Numan101,1048,29,62,A43,Benoni Defense: Old Benoni,420+5,Normal,0-1
28721,2024.01.07,16:45:08,NoLimitBanger,1500,5,nstepan,1490,-5,71,D10,Slav Defense,300+3,Normal,1-0
28722,2024.01.07,16:45:08,Imaz2020,1069,-7,g3321,1003,7,68,B01,Scandinavian Defense,300+3,Time forfeit,0-1
28723,2024.01.07,16:45:18,elettrone,1327,-5,maks_5-09,1383,35,72,A30,English Opening: Symmetrical Variation,180+2,Time forfeit,0-1
28724,2024.01.07,16:45:29,diggie,1691,-3,Chocolat-noir2,1884,3,62,D00,Queen's Pawn Game,30+11,Time forfeit,0-1
28725,2024.01.07,16:45:40,mohammed_17,1194,6,ozi68,1183,-5,63,B00,"Nimzowitsch Defense: Kennedy Variation, Paulsen Attack",60+0,Time forfeit,1-0
28726,2024.01.07,16:46:05,grab-owska,1082,4,AniierR,980,-8,35,C44,"Scotch Game: Göring Gambit, Main Line",300+0,Normal,1-0
28727,2024.01.07,16:46:06,danielkerr121,962,3,frequency-1,993,-1,197,D20,"Queen's Gambit Accepted: Central Variation, Alekhine System",600+0,Time forfeit,1/2-1/2
28728,2024.01.07,16:46:16,radee2k,1121,-28,vafangoule,1005,7,60,D43,Semi-Slav Defense,180+2,Time forfeit,0-1
28729,2024.01.07,16:46:19,Shivraj-007,1359,10,Mulambwa_Mbeti,1396,-6,49,A40,Queen's Pawn Game: Modern Defense,60+0,Normal,1-0
28730,2024.01.07,16:46:24,KirillG,1716,-5,petruli,1739,6,112,B01,Scandinavian Defense: Mieses-Kotroc Variation,180+2,Time forfeit,0-1
28731,2024.01.07,16:46:42,JrALPA,2006,-5,Jchess512,2041,9,78,D02,Queen's Pawn Game: Zukertort Variation,120+1,Normal,0-1
